# File used : 86D3D6A3-EE02-5849-8FC0-C89B9BE7D930.root


Event Number : 8
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
  11     25      44         257                  9  -1.9102 125.000  -1.1797 60.12500
  12    -24      44         257                 10  -2.1328  82.750   1.9023 59.62500
  13     25      44         257                 11  -1.9102 125.000  -1.1797 60.12500
  14    -24      62       10497                 12  -2.1406  82.750   1.8867 58.87500
  15     25      62       10497                 13  -1.8984 125.000  -1.1680 60.87500
  16     13       1       12673                 14  -3.8359   0.000  -2.0547 6.71875
  17    -14       1       12673                 14  -1.1641   0.000   1.8086 63.75000
  18     35      22       14721                 15  -1.2578  40.000   0.6074 32.62500
  19     35      22       31105                 15  -1.4258  40.000  -1.6094 74.50000
  20      5      23        4481                 18  -0.4717   0.000   0.7246 32.50000
  21     -5      23       22913                 18  -2.9531   0.000  -0.8730 3.85938
  22     22      23       12673                 19   0.5723   0.000  -1.0742 3.61719
  23     22      23       22913                 19  -1.4766   0.000  -1.6367 71.50000
  24     11       1       12289                 22   0.5703   0.000  -1.0742 0.20264
  25    -11       1       12289                 22   0.5723   0.000  -1.0742 3.42188
  26     22       1        8449                 23  -1.4766   0.000  -1.6367 71.50000
  27    413       2       28675                 -1   1.4023   2.008  -2.3516 4.57812
  28      5      71        8449                 20  -0.4727   0.000   0.7246 31.56250
  29     -5      71        8449                 21  -2.8516   0.000  -1.0508 4.04688
  30   -513       2       28675                 21  -0.4756   5.328   0.7188 28.31250
  31    531       2       12291                 21  -2.9297   5.359  -0.8242 3.35156
  32    411       2       12354                 27   1.3828   0.000  -2.3750 4.29688
  33   -511       2       12354                 30  -0.4766   5.281   0.7207 28.06250
  34    433       2       28738                 31  -2.7734   2.109  -0.6836 3.10156
  35   -433       2       28738                 31  -3.2344   2.109  -1.8242 0.51953
  36    -12       1       12352                 33  -1.0859   0.000   0.9043 1.17578
  37     11       1       12352                 33  -0.6680   0.000   0.7188 3.67969
  38    423       2       12354                 33  -0.4209   2.008   0.7070 19.81250
  39    431       2       12354                 34  -2.7578   1.969  -0.6602 3.10938
  40   -431       2       12354                 35  -3.3438   1.969  -2.0938 0.44141
  41    421       2       12354                 38  -0.4209   0.000   0.7051 18.43750

Event Number : 178
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -1      21       10625                 -1 22784.0000   0.000   0.0000 0.00000
   1      2      21       10625                 -1 -25344.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0  -3.3203  77.000   0.0671 78.75000
   3     25      22        4481                  0  -3.6406 125.000  -3.0781 78.75000
   4     24      44         257                  2  -3.2969  77.000   0.1008 82.50000
   5     25      44         257                  3  -3.6406 125.000  -3.1250 74.00000
   6     -4      31       20481                 -1 -22976.0000   0.000   0.0000 0.00000
   7     -4      44           1                  6  -5.5938   0.000   0.5117 1.76562
   8     24      44         257                  4  -3.2891  77.000   0.1082 82.75000
   9     25      44         257                  5  -3.6406 125.000  -3.1328 73.50000
  10     24      62       10497                  8  -3.2891  77.000   0.1096 82.25000
  11     25      62       10497                  9  -3.6406 125.000  -3.1328 74.50000
  12    -15       2       12675                 10  -2.2344   0.000   0.7539 37.12500
  13     16       1       12673                 10  -3.4844   0.000  -0.2930 57.12500
  14     35      22       14721                 11  -2.5547  40.000  -2.8438 46.87500
  15     35      22       31105                 11  -4.2344  40.000   2.7188 32.50000
  16      5      23        4481                 14  -1.9531   0.000   2.9609 32.87500
  17     -5      23       22913                 14  -2.7734   0.000  -2.1328 23.25000
  18     22      23       12673                 15  -1.9844   0.000   0.6777 4.64062
  19     22      23       22913                 15  -4.1406   0.000   2.8359 34.87500
  20     11       1       12289                 18  -1.9844   0.000   0.6777 2.87500
  21    -11       1       12289                 18  -1.9844   0.000   0.6797 1.76172
  22     22       1        8449                 19  -4.1406   0.000   2.8359 34.87500
  23    431       2       12291                 -1   2.6875   1.969   1.9688 0.90039
  24     -5      71        8449                 17  -2.6562   0.000  -2.1719 23.25000
  25    521       2       12291                 17  -2.6406   5.281  -2.1953 21.87500
  26   -423       2       12291                 -1   5.1094   2.008   2.3438 0.24561
  27      5      71        8449                 16  -1.9570   0.000   2.9609 29.12500
  28   -533       2       28675                 17  -1.9727   5.422   2.9688 25.87500
  29      2      71        8193                 -1  -3.0469   0.000   1.4023 1.04688
  30     21      71        8193                 -1  -2.7812   0.000  -0.4355 5.57812
  31     -4      71        8193                  7  -5.5625   0.000   0.8164 1.21484
  32    111       2       28675                  7  -3.6562   0.000   0.1248 3.45312
  33   -421       2       12291                  7  -5.3750   0.000   0.6758 1.63672
  34    411       2       12291                 -1  -4.8750   0.000   2.6172 0.34863
  35      2      71        8193                 -1   4.6562   0.000  -0.0563 1.60547
  36     -2      71        8193                 -1  -2.2109   0.000  -2.2891 8.56250
  37    -16       1       13884                 12  -2.2422   0.000   0.7500 22.56250
  38    111       2       30270                 12  -2.2109   0.000   0.8008 0.85938
  39    211       1       13884                 12  -2.2266   0.000   0.7090 2.74219
  40    211       1       13884                 12  -2.2109   0.000   0.6895 3.28906
  41   -211       1       13884                 12  -2.2266   0.000   0.8086 7.75000
  42   -421       2       12354                 25  -2.6484   0.000  -2.0547 14.56250
  43   -421       2       12354                 26   5.0312   0.000   2.2109 0.24854
  44   -531       2       12354                 28  -1.9727   5.359   2.9688 25.50000
  45     11       1       12352                  7  -3.5234   0.000   1.1992 0.90430
  46    -11       1       12352                  7  -3.5234   0.000   1.1992 0.39551
  47     11       1       12352                 32  -3.6562   0.000   0.1318 0.16553
  48    -11       1       12352                 32  -3.6641   0.000   0.1279 3.05469
  49     11       1       12352                  6   2.9844   0.000  -2.6328 1.10938
  50    -11       1       12352                  6   2.9844   0.000  -2.6328 0.07129
  51     11       1       12352                  6   2.7031   0.000   2.0078 0.64062
  52    -11       1       12352                  6   2.7500   0.000   2.0391 0.07251
  53     22       1       12876                 38  -1.9297   0.000   0.8711 0.20361
  54     22       1       12876                 38  -2.2812   0.000   0.7773 0.65625
  55     11       1       12352                 42  -2.3672   0.000  -2.3594 0.67969
  56    -12       1       12352                 42  -2.6953   0.000  -2.0312 9.81250
  57   -433       2       28738                 44  -1.8984   2.109   2.9219 15.59375
  58    411       2       12354                 44  -2.0703   0.000   3.0703 7.82812
  59   -431       2       12354                 57  -1.8945   1.969   2.9297 15.00000

Event Number : 195
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0      2      21       10625                 -1 23680.0000   0.000   0.0000 0.00000
   1     -1      21       10625                 -1 -22784.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0   3.7578  80.500   2.9688 21.62500
   3     25      22        4481                  0   3.7812 125.000  -0.1753 21.62500
   4     24      44         257                  2   3.6797  80.500   2.9688 22.68750
   5     25      44         257                  3   3.8594 125.000  -0.1758 19.25000
   6     24      44         257                  4   3.6875  80.500   2.9141 22.68750
   7     25      44         257                  5   3.8594 125.000  -0.1121 19.31250
   8     24      44         257                  6   3.7031  80.500   2.9297 22.18750
   9     25      44         257                  7   3.8125 125.000  -0.1504 20.31250
  10     24      62       10497                  8   3.6406  80.500   2.9141 23.75000
  11     25      62       10497                  9   3.8984 125.000  -0.1543 18.56250
  12    -15      23       22913                 10   1.0977   0.000  -1.8242 19.75000
  13     16      23        4481                 10   3.3281   0.000   2.2109 30.50000
  14    -15       2        8451                 12   1.0977   0.000  -1.8242 19.75000
  15     22       1       12289                 12   1.0000   0.000  -1.7656 0.00722
  16     16       1        8449                 13   3.3281   0.000   2.2109 30.50000
  17     35      22       14721                 11   2.3047  40.000   0.7734 52.87500
  18     35      22       31105                 11   2.1953  39.875  -2.0234 44.25000
  19      5      23       22913                 17   2.5703   0.000   0.9570 35.37500
  20     -5      23        4481                 17   1.3047   0.000   0.4297 19.18750
  21     22      23       22913                 18   2.4688   0.000  -1.9258 31.81250
  22     22      23       12673                 18   0.7520   0.000  -2.2734 13.03125
  23     22       1        8449                 21   2.4688   0.000  -1.9258 31.06250
  24      5      71        8449                 19   2.6094   0.000   0.9922 22.93750
  25   -513       2       28675                 19   2.5781   5.328   0.9961 26.68750
  26     -5      71        8449                 20   1.3086   0.000   0.4297 18.68750
  27    523       2       28675                 19   1.3359   5.328   0.4502 17.43750
  28      1      71        8193                 -1  -8.3438   0.000   0.3242 0.36230
  29      2      71        8193                 -1  -4.3594   0.000   0.3779 0.33398
